epoch,agent/cur_q1,agent/cur_q2,agent/diff_loss,agent/guide_loss,agent/lmbda,agent/policy_grad_norm,agent/policy_loss,agent/policy_weight_norm,agent/qf1_grad_norm,agent/qf1_loss,agent/qf1_weight_norm,agent/qf2_grad_norm,agent/qf2_loss,agent/qf2_weight_norm,agent/qf_loss,agent/tgt_q,agent/tgt_q1,agent/tgt_q2,average_return,average_traj_length,average_normalizd_return,average_10_normalized_return,best_normalized_return,done,train_time,eval_time,epoch_time
81,199.61902,201.17032,0.13545863,-1.9847453,0.009793288,0.52851015,-1.8492867,42.719776,521.8259,34.84221,65.86452,640.9439,34.011528,65.853,68.85374,200.11166,201.11609,201.32799,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.3344948291778564,7.3909759521484375e-06,5.334502220153809
82,187.22208,186.36972,0.12500954,-1.9852841,0.010466134,1.5863639,-1.8602746,42.871075,568.4348,28.65648,66.14076,547.6623,32.67896,66.139534,61.33544,186.86372,188.5862,188.34622,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.347224712371826,7.62939453125e-06,5.347232341766357
83,192.52835,192.23193,0.1103023,-1.9827683,0.010158264,0.3693483,-1.872466,43.005066,752.32,48.684834,66.40997,767.01874,52.36552,66.405754,101.050354,192.20412,193.3455,193.44601,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.427692174911499,6.67572021484375e-06,5.427698850631714
84,209.48087,209.41702,0.13376196,-1.9875752,0.009356731,0.39718702,-1.8538132,43.145164,760.29535,45.496277,66.688545,638.73645,45.70027,66.66928,91.19655,209.28305,210.16309,209.867,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.386476516723633,6.67572021484375e-06,5.386483192443848
85,189.79248,189.79926,0.12619688,-1.9867254,0.010286176,0.5770621,-1.8605286,43.286335,846.88904,51.552547,66.96606,937.61145,63.238255,66.94153,114.7908,189.61389,190.31024,190.60309,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.436044454574585,6.9141387939453125e-06,5.436051368713379
86,186.03174,185.84305,0.09508781,-1.992407,0.010570276,0.7615466,-1.8973192,43.418907,860.00165,41.38887,67.23086,1075.2091,46.792633,67.18703,88.1815,187.36603,188.34412,187.96796,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.4857017993927,7.3909759521484375e-06,5.485709190368652
87,198.1048,198.57709,0.09540321,-1.9903934,0.009860833,0.4462046,-1.8949902,43.54806,624.8121,29.655302,67.476425,995.5401,42.230225,67.44101,71.88553,196.99992,198.45848,198.2604,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.4047651290893555,7.867813110351562e-06,5.404772996902466
88,195.8023,194.65607,0.13479134,-1.9841352,0.010022487,0.5800347,-1.8493438,43.689022,1068.8439,55.09993,67.745415,787.7821,56.280045,67.705795,111.379974,194.83527,195.39346,195.89636,3716.657,933.3,0.8092559262777129,0.39578708614996744,0.8092559262777129,1.0,5.546293258666992,5.7220458984375e-06,5.546298980712891
89,198.65848,199.84933,0.091927804,-1.9921477,0.009865171,0.5523506,-1.9002199,43.819973,975.98846,53.71174,67.9891,703.04333,50.227837,67.96861,103.939575,200.2085,201.2889,200.80981,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.363662004470825,31.072782278060913,36.43644428253174
90,189.36841,190.54599,0.13649023,-1.9946669,0.010354764,0.7547469,-1.8581767,43.95779,576.97235,33.21273,68.25413,679.29584,34.92602,68.22563,68.13875,189.24606,190.20294,189.92896,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.4599997997283936,8.344650268554688e-06,5.460008144378662
91,200.33228,199.73544,0.12323041,-1.9937454,0.009800232,0.40230098,-1.870515,44.08917,769.8254,37.431072,68.4813,691.7159,37.941494,68.44208,75.37257,200.23314,201.25778,200.90291,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.433753252029419,7.62939453125e-06,5.43376088142395
92,197.87189,198.10571,0.12123002,-1.9969019,0.009932591,0.5596315,-1.8756719,44.21892,937.1842,41.708275,68.731155,847.7436,42.155487,68.705246,83.86376,197.37003,198.61343,198.83932,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.37450909614563,6.198883056640625e-06,5.3745152950286865
93,196.05913,196.17014,0.11416142,-1.9952476,0.009995504,0.40272912,-1.8810862,44.350132,937.3728,46.753845,68.97691,866.60474,41.564915,68.96617,88.318756,195.538,197.0878,196.64758,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.667052984237671,6.4373016357421875e-06,5.667059421539307
94,204.96713,203.71115,0.09876694,-1.991298,0.009574705,0.5893382,-1.892531,44.478516,717.207,39.296074,69.21151,832.8039,47.657623,69.18811,86.9537,204.14062,205.90042,205.1301,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.391344308853149,7.62939453125e-06,5.391351938247681
95,189.54907,189.69183,0.10713003,-1.9820904,0.010269378,0.71852523,-1.8749603,44.615486,853.05145,44.92315,69.43568,782.65735,44.763874,69.41847,89.68703,189.76039,191.0317,191.08606,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.469308853149414,8.344650268554688e-06,5.469317197799683
96,203.5562,203.57191,0.107497886,-1.9925379,0.009649878,0.6061053,-1.8850399,44.746708,638.35834,49.409813,69.67285,781.6218,49.430595,69.65386,98.84041,204.00168,205.07776,204.89288,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.539823532104492,7.867813110351562e-06,5.5398313999176025
97,195.94264,195.98164,0.115496844,-1.98886,0.009991253,0.6578095,-1.8733631,44.875645,713.5049,35.33467,69.939674,768.3385,36.44999,69.905235,71.78466,195.50383,196.66931,196.12076,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.4676244258880615,8.344650268554688e-06,5.46763277053833
98,192.03952,192.17874,0.1485968,-1.9897518,0.010211498,0.8819086,-1.841155,45.001865,689.56866,49.231716,70.18379,799.8894,50.919903,70.158676,100.15162,191.44391,192.25085,192.35107,3541.7896,872.7,0.7711640416980845,0.4333247817047791,0.8092559262777129,1.0,5.365407228469849,7.62939453125e-06,5.36541485786438
99,188.58853,188.50562,0.10782719,-1.9822679,0.01027491,0.55727816,-1.8744407,45.12904,939.54755,37.93485,70.41941,685.19635,32.900143,70.38857,70.83499,188.41614,190.86893,190.63275,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.359042644500732,29.771957874298096,35.13100051879883
100,194.89526,194.65341,0.11750505,-1.9892763,0.010038741,0.5618493,-1.8717712,45.268913,556.8371,31.357336,70.62703,714.3538,31.81681,70.60377,63.17415,194.64404,196.03372,195.84634,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.544487953186035,7.152557373046875e-06,5.544495105743408
101,203.31468,202.78464,0.10136062,-1.9821619,0.009601844,0.55977225,-1.8808012,45.401165,812.96124,44.71775,70.8495,635.74536,41.378414,70.80265,86.09616,202.19774,203.08362,202.90466,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.709075212478638,6.67572021484375e-06,5.7090818881988525
102,198.17097,197.986,0.110077575,-1.9952327,0.009863194,0.59787935,-1.8851551,45.530254,732.0887,39.90756,71.061905,813.1189,37.939808,71.03728,77.84737,198.72366,199.86404,199.81165,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.635024070739746,7.3909759521484375e-06,5.635031461715698
103,194.94342,195.09541,0.11381173,-1.9884073,0.010006917,0.86627907,-1.8745955,45.665123,659.5762,40.234585,71.28176,731.2119,38.984875,71.25881,79.21946,194.42526,196.05234,195.8938,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.511866807937622,7.62939453125e-06,5.511874437332153
104,202.0194,201.85808,0.106172815,-1.9806665,0.009672051,1.3710321,-1.8744937,45.786728,785.0889,37.15251,71.52534,636.68896,34.534294,71.48374,71.686806,201.72018,202.32951,202.48146,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.37958288192749,7.3909759521484375e-06,5.379590272903442
105,209.95934,209.96056,0.0994167,-1.9987748,0.009361734,0.43507895,-1.899358,45.908188,366.40796,21.166702,71.76953,496.1531,26.205513,71.739136,47.372215,210.38634,211.61598,211.48769,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.480610609054565,7.62939453125e-06,5.480618238449097
106,197.02882,197.73248,0.13901842,-1.9864639,0.00989563,0.72161484,-1.8474455,46.037098,840.9933,51.120617,72.00658,1085.698,56.63407,71.95029,107.754684,196.0069,197.50558,197.54344,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.643681764602661,5.9604644775390625e-06,5.643687725067139
107,198.45964,199.13248,0.117938444,-1.9944918,0.009891671,0.6729001,-1.8765534,46.164757,739.06366,45.398796,72.22424,650.3189,41.578278,72.1896,86.97707,198.31812,200.72723,200.1554,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.631534576416016,6.67572021484375e-06,5.6315412521362305
108,197.04251,195.84271,0.12146444,-1.9873167,0.009893872,1.3909909,-1.8658522,46.28245,642.60986,31.277641,72.46054,699.2691,31.537663,72.421326,62.815304,196.32977,197.77982,197.80994,3593.8403,879.2,0.7825024263367873,0.5121612525589527,0.8092559262777129,1.0,5.5932958126068115,6.67572021484375e-06,5.593302488327026
109,194.86621,195.14761,0.13261281,-1.9884756,0.010023877,0.87132794,-1.8558627,46.40203,885.3064,54.05728,72.68102,854.4942,52.719505,72.64409,106.77679,194.21907,196.6405,196.5654,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.619208335876465,40.57228708267212,46.191495418548584
110,191.59212,192.05318,0.10810457,-1.987842,0.010204018,0.7164552,-1.8797374,46.52154,567.4735,31.72935,72.88833,581.9826,31.516045,72.85664,63.24539,191.98102,193.33282,193.37737,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.561265707015991,8.344650268554688e-06,5.56127405166626
111,201.27258,201.52591,0.14242835,-1.9924674,0.009753056,0.53387576,-1.850039,46.653053,646.4263,31.295706,73.1107,655.9598,33.912266,73.06232,65.20797,201.60806,203.44376,203.68588,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.401445388793945,9.059906005859375e-06,5.401454448699951
112,196.99687,197.63614,0.14959353,-1.9989341,0.009985349,0.76603335,-1.8493407,46.78331,688.0801,31.89127,73.31524,744.4326,31.251022,73.27237,63.142292,196.83629,198.05927,197.9361,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.56901741027832,8.106231689453125e-06,5.56902551651001
113,192.96274,193.40964,0.12473923,-1.9886025,0.010062042,0.8786232,-1.8638632,46.89927,1567.5698,56.44164,73.53065,1166.681,50.97521,73.48166,107.41685,192.60867,193.66777,193.50514,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.539034128189087,6.67572021484375e-06,5.539040803909302
114,189.06506,189.75778,0.10836539,-1.9810034,0.010275612,0.54181993,-1.872638,47.01895,913.23804,46.354645,73.71839,985.9869,45.66002,73.69322,92.01466,189.94522,190.71585,190.68158,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.535194158554077,8.58306884765625e-06,5.535202741622925
115,195.02132,195.22993,0.102846846,-1.9865915,0.010011798,1.0284159,-1.8837446,47.14267,665.2689,30.578602,73.9431,571.2115,26.238174,73.92649,56.816776,194.49197,195.66357,195.16377,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.559100866317749,7.62939453125e-06,5.55910849571228
116,197.46198,196.91046,0.07363176,-1.985566,0.0099064,1.0656044,-1.9119343,47.27227,512.3397,30.236954,74.1429,573.9637,34.935844,74.10416,65.1728,197.39673,198.84114,198.46375,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.563784122467041,8.344650268554688e-06,5.56379246711731
117,196.11874,196.40555,0.12688,-1.9841242,0.009917917,0.831513,-1.8572441,47.392002,744.34467,38.111485,74.32621,804.41064,40.244633,74.302376,78.35612,196.03552,196.921,196.9685,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.489687204360962,6.67572021484375e-06,5.489693880081177
118,210.68312,209.79123,0.12705733,-1.9915818,0.009312643,0.51137984,-1.8645245,47.519222,650.21606,36.856247,74.52569,691.1215,34.13067,74.50024,70.986916,210.2041,211.38698,211.37259,3688.7485,890.8,0.8031765459197591,0.5874447788209756,0.8092559262777129,1.0,5.4245147705078125,7.3909759521484375e-06,5.424522161483765
119,196.62338,196.3353,0.09389599,-1.9815218,0.009923973,0.7362929,-1.8876258,47.641216,688.5346,33.46898,74.7193,635.47894,28.570923,74.69216,62.0399,196.9849,198.32318,198.01996,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.4309022426605225,32.13427448272705,37.56517672538757
120,193.54889,193.86008,0.08190209,-1.9983307,0.010103038,0.738183,-1.9164286,47.748524,826.39954,40.81427,74.95095,1082.2087,41.457535,74.91269,82.271805,193.4409,196.28937,195.53998,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.722650766372681,7.867813110351562e-06,5.722658634185791
121,197.59537,197.99268,0.11400859,-1.9867725,0.009885286,1.1301916,-1.872764,47.868385,744.8022,47.428764,75.12178,703.0411,47.16684,75.10104,94.595604,198.0899,199.83627,199.95474,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.435111045837402,7.152557373046875e-06,5.435118198394775
122,193.83406,193.1803,0.09650857,-1.9798172,0.010068803,0.6705182,-1.8833085,47.985405,683.6145,41.07671,75.31278,691.94885,40.19905,75.31347,81.27576,193.52417,195.42465,195.40479,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.4907307624816895,6.67572021484375e-06,5.490737438201904
123,195.97139,195.73483,0.11242575,-1.9771948,0.009919398,0.54157096,-1.864769,48.1103,827.079,39.68928,75.493484,639.4252,38.526505,75.502174,78.21579,195.86433,197.03067,197.49475,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.326229810714722,7.3909759521484375e-06,5.326237201690674
124,192.59598,193.19122,0.103925765,-1.9844315,0.010064512,0.77183783,-1.8805058,48.214676,1012.86566,53.8503,75.66294,928.1852,46.964134,75.690025,100.81444,191.36565,193.82727,193.58736,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.593200445175171,7.152557373046875e-06,5.593207597732544
125,212.08243,211.51459,0.08473545,-1.9860597,0.009189028,0.5135114,-1.9013243,48.33195,629.22675,34.616627,75.86292,573.9741,32.842903,75.89466,67.45953,211.88739,212.71466,212.71869,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.616971731185913,7.3909759521484375e-06,5.616979122161865
126,202.72775,202.50688,0.10919668,-1.9951935,0.009715471,0.73312587,-1.8859968,48.460697,591.8164,26.918299,76.02206,812.6879,29.513111,76.079155,56.43141,202.89954,204.80093,204.3291,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.614726543426514,7.867813110351562e-06,5.614734411239624
127,196.39674,196.03699,0.121304154,-1.9810841,0.009924497,0.8086306,-1.85978,48.5802,942.456,40.079483,76.24329,1004.4602,40.63493,76.29576,80.71442,195.797,197.83063,197.6467,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.531668663024902,7.62939453125e-06,5.531676292419434
128,199.23943,199.18652,0.13853832,-1.9881742,0.009783504,0.44601542,-1.8496358,48.692955,692.9147,35.19751,76.41054,953.2823,40.71308,76.45951,75.91059,199.89078,201.38864,201.25781,3715.1685,902.4,0.8089316762076864,0.664257470909885,0.8092559262777129,1.0,5.564928770065308,7.3909759521484375e-06,5.56493616104126
129,195.94275,195.62482,0.087511696,-1.9898951,0.009921965,0.5874628,-1.9023834,48.805492,937.69666,53.096733,76.59747,820.0153,48.647995,76.65639,101.74473,195.36566,197.07413,196.64864,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.592985153198242,33.39617323875427,38.989158391952515
130,201.28525,201.97868,0.09142136,-1.9892311,0.009677304,0.60642326,-1.8978097,48.9223,873.2407,50.046806,76.76236,936.4817,45.45658,76.8234,95.50339,201.57245,202.65082,202.11043,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.404327154159546,7.867813110351562e-06,5.404335021972656
131,190.4831,190.6547,0.121362954,-1.9867388,0.010235772,0.710069,-1.8653759,49.025043,526.5647,30.643414,76.93356,504.90652,34.065857,77.01058,64.709274,190.593,192.17209,191.85481,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.400191068649292,7.152557373046875e-06,5.400198221206665
132,195.38701,195.15015,0.13259616,-1.9840367,0.009952942,0.6254849,-1.8514405,49.146954,630.1566,23.114008,77.11895,689.8012,25.645697,77.16429,48.759705,195.27374,196.69409,196.46405,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.367400646209717,6.4373016357421875e-06,5.3674070835113525
133,201.95795,202.16306,0.11625056,-1.9957709,0.00967522,1.4718794,-1.8795204,49.25515,635.405,38.5282,77.28075,587.3811,27.975594,77.334076,66.50379,201.13309,201.94519,202.12134,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.364104270935059,6.198883056640625e-06,5.364110469818115
134,198.87762,198.29382,0.10459511,-1.992282,0.009875701,0.6643985,-1.887687,49.376366,1008.2241,45.264816,77.44418,779.304,40.550972,77.52731,85.81579,199.36485,200.08371,199.99875,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.433430910110474,7.152557373046875e-06,5.433438062667847
135,204.50284,204.79794,0.1148984,-1.9944074,0.0095647955,1.0559056,-1.879509,49.48578,827.96515,38.14865,77.62997,918.1512,42.667603,77.700096,80.81625,204.50122,206.52707,206.499,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.430877685546875,6.67572021484375e-06,5.43088436126709
136,206.89996,207.00806,0.11437396,-1.9895576,0.0094271265,0.54173946,-1.8751837,49.60826,827.1835,33.736053,77.80763,803.24036,29.1575,77.85958,62.893555,207.74342,208.82718,208.37857,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.374383926391602,8.344650268554688e-06,5.37439227104187
137,193.88696,194.60596,0.12853283,-1.9861315,0.009977912,0.70862633,-1.8575988,49.732155,790.88715,38.325233,77.99039,883.51843,46.090668,78.072014,84.4159,195.27734,196.20398,196.01042,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.502046823501587,9.059906005859375e-06,5.502055883407593
138,194.42093,194.66432,0.10888543,-1.9945176,0.010043666,0.8644804,-1.8856322,49.840576,864.4193,39.97142,78.180244,794.10004,41.393562,78.2582,81.36498,196.02415,196.69994,197.00626,3893.4094,939.2,0.8477584815217247,0.7307388291242779,0.8477584815217247,1.0,5.387121915817261,7.152557373046875e-06,5.387129068374634
139,200.04295,200.08527,0.1250363,-1.9877056,0.00976262,0.68439424,-1.8626692,49.95806,606.1292,34.372482,78.34652,735.9926,35.31781,78.42071,69.69029,200.93312,201.80235,201.95543,4197.735,999.7,0.914050618587382,0.7755115420439742,0.914050618587382,1.0,5.424663305282593,35.79954695701599,41.224210262298584
